TransactionID,CustomerID,TransactionDate,TransactionAmount,TransactionType,Currency,CounterpartyID,CounterpartyCountry,TransactionChannel,TransactionPurpose,FlagStatus
TRANS018742,CUST00409,2024-10-11,59220.73,Transfer,EUR,COUNTER8030,Botswana,ATM,Investment,Yes
TRANS018743,CUST00383,2024-11-07,65180.8,Credit,EUR,COUNTER7104,Isle of Man,Branch,Business,Yes
TRANS018744,CUST00799,2024-11-07,31278.37,Credit,GBP,COUNTER4290,Afghanistan,ATM,Personal,Yes
TRANS018745,CUST00294,2024-03-14,39220.2,Credit,GBP,COUNTER5319,Eritrea,Branch,Investment,Yes
TRANS018746,CUST00351,2024-03-09,80860.49,Credit,JPY,COUNTER6439,Ethiopia,Online,Business,Yes
TRANS018747,CUST00246,2024-07-04,11629.49,Transfer,EUR,COUNTER3742,Djibouti,Online,Personal,Yes
TRANS018748,CUST00807,2024-09-04,98687.66,Transfer,GBP,COUNTER3169,Germany,ATM,Investment,Yes
TRANS018749,CUST00527,2024-09-20,66496.21,Transfer,EUR,COUNTER9850,Liberia,Branch,Investment,Yes
TRANS018750,CUST00632,2024-09-06,39197.42,Credit,JPY,COUNTER5491,North Macedonia,ATM,Business,Yes
TRANS018751,CUST00903,2024-02-13,77160.96,Credit,EUR,COUNTER7689,Netherlands,Online,Investment,Yes
TRANS018752,CUST00474,2024-05-15,39450.55,Credit,EUR,COUNTER1487,Faroe Islands,ATM,Business,Yes
TRANS018753,CUST00688,2024-03-14,82582.03,Debit,USD,COUNTER2803,Taiwan,Online,Personal,Yes
TRANS018754,CUST00584,2024-05-11,30142.61,Credit,EUR,COUNTER8843,North Macedonia,Online,Investment,Yes
TRANS018755,CUST00947,2024-01-07,5171.48,Debit,EUR,COUNTER2902,Haiti,Online,Personal,No
TRANS018756,CUST00656,2024-08-14,64667.42,Debit,EUR,COUNTER3135,Andorra,Online,Business,Yes
TRANS018757,CUST00051,2024-09-30,26242.54,Debit,GBP,COUNTER7095,Austria,Branch,Investment,Yes
TRANS018758,CUST00777,2024-09-10,48887.42,Credit,JPY,COUNTER8435,Latvia,ATM,Investment,Yes
TRANS018759,CUST00736,2024-07-07,59234.2,Transfer,JPY,COUNTER8551,Lesotho,ATM,Personal,Yes
TRANS018760,CUST00524,2024-08-09,86238.87,Debit,EUR,COUNTER1165,Tokelau,Branch,Business,Yes
TRANS018761,CUST00158,2024-03-11,56511.64,Transfer,EUR,COUNTER1770,Cook Islands,Online,Business,Yes
TRANS018762,CUST00495,2024-04-01,47729.19,Credit,GBP,COUNTER1851,French Guiana,Online,Investment,Yes
TRANS018763,CUST00310,2024-11-30,88902.43,Credit,USD,COUNTER2589,Gibraltar,Online,Business,Yes
TRANS018764,CUST00941,2024-03-08,73559.52,Credit,GBP,COUNTER3306,Cape Verde,ATM,Business,Yes
TRANS018765,CUST00617,2024-02-08,59326.36,Transfer,USD,COUNTER9943,Cuba,ATM,Business,Yes
TRANS018766,CUST00854,2024-03-09,2082.81,Credit,GBP,COUNTER8270,Ethiopia,Branch,Investment,No
TRANS018767,CUST00526,2024-09-05,12784.6,Debit,GBP,COUNTER8423,Christmas Island,ATM,Personal,Yes
TRANS018768,CUST00708,2024-07-07,68243.29,Transfer,USD,COUNTER7148,Burkina Faso,Online,Investment,Yes
TRANS018769,CUST00692,2024-09-07,26790.08,Debit,USD,COUNTER4807,Cameroon,Online,Business,Yes
TRANS018770,CUST00749,2024-05-04,27465.63,Credit,GBP,COUNTER2590,Papua New Guinea,Branch,Business,Yes
TRANS018771,CUST00938,2024-01-13,43986.05,Credit,JPY,COUNTER3707,Mauritius,ATM,Business,Yes
TRANS018772,CUST00521,2024-06-16,21185.39,Transfer,USD,COUNTER7320,Djibouti,Online,Business,Yes
TRANS018773,CUST00444,2024-11-27,38744.84,Debit,EUR,COUNTER7441,Taiwan,Branch,Investment,Yes
TRANS018774,CUST00084,2024-02-15,96750.63,Credit,USD,COUNTER2300,India,Branch,Personal,Yes
TRANS018775,CUST00838,2024-05-13,98998.11,Transfer,EUR,COUNTER3984,United States Virgin Islands,Online,Personal,Yes
TRANS018776,CUST00071,2024-01-23,24221.62,Transfer,JPY,COUNTER1628,Dominican Republic,ATM,Business,Yes
TRANS018777,CUST00066,2024-08-12,48665.64,Debit,EUR,COUNTER4698,Venezuela,Branch,Business,Yes
TRANS018778,CUST00747,2024-08-28,86050.6,Debit,EUR,COUNTER9008,Slovenia,Branch,Business,Yes
TRANS018779,CUST00155,2024-08-17,53566.4,Debit,EUR,COUNTER8142,Bouvet Island (Bouvetoya),Branch,Investment,Yes
TRANS018780,CUST00821,2024-09-21,4443.77,Transfer,USD,COUNTER2714,Lesotho,Online,Business,No
TRANS018781,CUST00243,2024-08-20,87886.29,Debit,GBP,COUNTER1485,United Kingdom,ATM,Business,Yes
TRANS018782,CUST00800,2024-04-05,99156.68,Credit,EUR,COUNTER4512,South Africa,ATM,Investment,Yes
TRANS018783,CUST00434,2024-10-30,13550.7,Debit,GBP,COUNTER8713,Egypt,ATM,Personal,Yes
TRANS018784,CUST00890,2024-05-24,66653.15,Transfer,USD,COUNTER6518,Senegal,Online,Personal,Yes
TRANS018785,CUST00916,2024-08-20,12147.36,Transfer,JPY,COUNTER9426,Liechtenstein,Online,Personal,Yes
TRANS018786,CUST00048,2024-11-03,15084.98,Debit,GBP,COUNTER4004,Malawi,ATM,Investment,Yes
TRANS018787,CUST00834,2024-10-12,78283.57,Transfer,GBP,COUNTER4361,Yemen,Branch,Investment,Yes
TRANS018788,CUST00201,2024-09-19,70412.52,Debit,GBP,COUNTER4141,China,Online,Business,Yes
TRANS018789,CUST00561,2024-01-18,33549.9,Debit,JPY,COUNTER6566,San Marino,ATM,Personal,Yes
TRANS018790,CUST00251,2024-10-11,33787.66,Credit,EUR,COUNTER2986,Macao,Online,Personal,Yes
TRANS018791,CUST00521,2024-08-09,73200.94,Credit,GBP,COUNTER4934,Guernsey,Online,Investment,Yes
TRANS018792,CUST00327,2024-07-20,1867.31,Debit,EUR,COUNTER3163,Trinidad and Tobago,Online,Personal,No
TRANS018793,CUST00223,2024-07-28,96624.28,Debit,GBP,COUNTER1568,Christmas Island,Branch,Investment,Yes
TRANS018794,CUST00024,2024-03-30,83575.24,Transfer,GBP,COUNTER4536,Yemen,ATM,Personal,Yes
TRANS018795,CUST00013,2024-02-11,33397.25,Debit,GBP,COUNTER2902,Saint Kitts and Nevis,ATM,Investment,Yes
TRANS018796,CUST00799,2024-06-01,93941.86,Debit,EUR,COUNTER8131,Turkey,Branch,Investment,Yes
TRANS018797,CUST00197,2024-09-20,9389.09,Credit,EUR,COUNTER3900,Sri Lanka,ATM,Personal,No
TRANS018798,CUST00743,2024-06-17,62553.28,Debit,EUR,COUNTER1483,Bahamas,ATM,Investment,Yes
TRANS018799,CUST00662,2024-05-05,55631.78,Debit,EUR,COUNTER7366,Liechtenstein,Online,Personal,Yes
TRANS018800,CUST00412,2024-11-03,82236.64,Credit,JPY,COUNTER1939,Tajikistan,Branch,Investment,Yes
TRANS018801,CUST00077,2024-08-05,67560.83,Credit,USD,COUNTER2924,Qatar,ATM,Investment,Yes
TRANS018802,CUST00176,2024-10-02,40297.34,Debit,GBP,COUNTER1724,Holy See (Vatican City State),ATM,Business,Yes
TRANS018803,CUST00773,2024-09-07,6194.77,Credit,GBP,COUNTER9166,Burkina Faso,ATM,Personal,No
TRANS018804,CUST00146,2024-02-02,79876.09,Credit,EUR,COUNTER5794,Mexico,Online,Personal,Yes
TRANS018805,CUST00986,2024-09-09,68449.28,Credit,JPY,COUNTER7272,Iraq,Branch,Business,Yes
TRANS018806,CUST00395,2024-07-13,51708.68,Debit,GBP,COUNTER2943,Peru,ATM,Personal,Yes
TRANS018807,CUST00399,2024-05-26,45681.21,Transfer,JPY,COUNTER7455,Gabon,Branch,Business,Yes
TRANS018808,CUST00338,2024-07-24,10609.07,Debit,EUR,COUNTER5290,Australia,Branch,Investment,Yes
TRANS018809,CUST00335,2024-11-30,97037.17,Debit,USD,COUNTER9973,Cote d'Ivoire,Online,Business,Yes
TRANS018810,CUST00975,2024-06-23,21464.28,Transfer,JPY,COUNTER8702,Saint Barthelemy,ATM,Personal,Yes
TRANS018811,CUST00341,2024-04-20,66639.41,Transfer,GBP,COUNTER4691,Peru,Branch,Investment,Yes
TRANS018812,CUST00596,2024-03-20,22341.55,Debit,JPY,COUNTER4330,Serbia,Online,Personal,Yes
TRANS018813,CUST00541,2024-02-13,11860.4,Debit,JPY,COUNTER1238,Venezuela,Branch,Business,Yes
TRANS018814,CUST00953,2024-04-24,96731.39,Transfer,EUR,COUNTER1853,Andorra,ATM,Business,Yes
TRANS018815,CUST00385,2024-04-27,44397.28,Credit,GBP,COUNTER7207,Botswana,ATM,Business,Yes
TRANS018816,CUST00417,2024-07-26,92136.45,Debit,JPY,COUNTER6061,Spain,ATM,Personal,Yes
TRANS018817,CUST00148,2024-01-06,19001.46,Transfer,USD,COUNTER9610,Holy See (Vatican City State),Online,Personal,Yes
TRANS018818,CUST00502,2024-04-19,4345.06,Debit,EUR,COUNTER8637,Djibouti,ATM,Business,No
TRANS018819,CUST00861,2024-06-26,50310.3,Transfer,USD,COUNTER1959,Burkina Faso,Branch,Investment,Yes
TRANS018820,CUST00129,2024-06-27,38679.89,Debit,USD,COUNTER7340,Cook Islands,Online,Business,Yes
TRANS018821,CUST00088,2024-09-23,69061.1,Credit,EUR,COUNTER2708,Niue,ATM,Investment,Yes
TRANS018822,CUST00741,2024-11-10,6974.76,Transfer,JPY,COUNTER2239,Nepal,ATM,Business,No
TRANS018823,CUST00931,2024-01-12,66302.07,Debit,EUR,COUNTER2832,Sao Tome and Principe,Online,Investment,Yes
TRANS018824,CUST00943,2024-04-22,17419.26,Debit,USD,COUNTER5610,Sierra Leone,Branch,Personal,Yes
TRANS018825,CUST00470,2024-06-21,85249.75,Transfer,USD,COUNTER2924,Vanuatu,Online,Personal,Yes
TRANS018826,CUST00345,2024-04-16,9711.28,Debit,USD,COUNTER7300,Rwanda,Online,Business,No
TRANS018827,CUST00065,2024-04-13,98524.4,Transfer,JPY,COUNTER6697,Mali,Branch,Investment,Yes
TRANS018828,CUST00611,2024-07-19,35193.86,Transfer,JPY,COUNTER7502,Samoa,Online,Business,Yes
TRANS018829,CUST00452,2024-01-31,61983.76,Debit,USD,COUNTER8584,Namibia,Branch,Personal,Yes
TRANS018830,CUST00960,2024-06-18,2488.27,Transfer,JPY,COUNTER7285,Zimbabwe,Online,Business,No
TRANS018831,CUST00167,2024-01-30,84078.58,Credit,USD,COUNTER3446,Thailand,Branch,Investment,Yes
TRANS018832,CUST00458,2024-08-15,37633.3,Debit,GBP,COUNTER1362,British Virgin Islands,ATM,Investment,Yes
TRANS018833,CUST00251,2024-02-25,59112.91,Credit,EUR,COUNTER3385,Iceland,ATM,Business,Yes
TRANS018834,CUST00339,2024-05-02,73258.97,Credit,GBP,COUNTER9961,Nepal,Branch,Investment,Yes
TRANS018835,CUST00790,2024-08-03,71248.71,Credit,EUR,COUNTER2132,Oman,ATM,Investment,Yes
TRANS018836,CUST00993,2024-09-16,40303.82,Debit,USD,COUNTER1664,Bahamas,ATM,Investment,Yes
TRANS018837,CUST00249,2024-10-15,50515.1,Credit,GBP,COUNTER1543,Monaco,ATM,Investment,Yes
TRANS018838,CUST00518,2024-11-26,51223.08,Credit,GBP,COUNTER4576,Bolivia,Online,Personal,Yes
TRANS018839,CUST00245,2024-02-15,95479.94,Debit,EUR,COUNTER9711,Cambodia,ATM,Personal,Yes
TRANS018840,CUST00214,2024-09-22,56942.38,Transfer,GBP,COUNTER1271,Jordan,ATM,Business,Yes
TRANS018841,CUST00156,2024-12-02,14407.95,Credit,EUR,COUNTER1943,Sweden,Branch,Investment,Yes
TRANS018842,CUST00172,2024-01-20,80619.59,Debit,USD,COUNTER9264,Cuba,ATM,Business,Yes
TRANS018843,CUST00253,2024-01-23,16602.7,Credit,GBP,COUNTER8734,San Marino,Online,Investment,Yes
TRANS018844,CUST00607,2024-06-18,9438.31,Debit,JPY,COUNTER8516,Senegal,Branch,Investment,No
TRANS018845,CUST00858,2024-02-07,41598.2,Debit,EUR,COUNTER2905,Northern Mariana Islands,Online,Business,Yes
TRANS018846,CUST00231,2024-07-15,72141.94,Debit,JPY,COUNTER7626,Colombia,Online,Investment,Yes
TRANS018847,CUST00894,2024-12-02,37520.34,Debit,JPY,COUNTER7352,Canada,Branch,Investment,Yes
TRANS018848,CUST00014,2024-01-11,36566.12,Debit,GBP,COUNTER5525,Lebanon,ATM,Personal,Yes
TRANS018849,CUST00159,2024-09-09,97820.68,Credit,JPY,COUNTER9859,Afghanistan,Branch,Investment,Yes
TRANS018850,CUST00885,2024-10-06,63536.89,Credit,EUR,COUNTER2920,Comoros,Branch,Investment,Yes
TRANS018851,CUST00055,2024-07-14,80745.79,Transfer,USD,COUNTER9752,Thailand,ATM,Investment,Yes
TRANS018852,CUST00759,2024-05-21,34247.35,Debit,USD,COUNTER5386,Liechtenstein,Branch,Investment,Yes
TRANS018853,CUST00907,2024-08-04,87800.08,Credit,JPY,COUNTER4726,United States Minor Outlying Islands,ATM,Investment,Yes
TRANS018854,CUST00479,2024-01-26,80168.07,Credit,EUR,COUNTER4701,Guernsey,ATM,Investment,Yes
TRANS018855,CUST00436,2024-11-11,10518.83,Transfer,GBP,COUNTER3528,Estonia,Branch,Personal,Yes
TRANS018856,CUST00614,2024-05-31,60426.15,Debit,EUR,COUNTER1413,Iran,Branch,Investment,Yes
TRANS018857,CUST00756,2024-04-16,79705.51,Debit,GBP,COUNTER5084,Montserrat,ATM,Business,Yes
TRANS018858,CUST00102,2024-08-20,37155.23,Credit,EUR,COUNTER2782,Angola,Branch,Personal,Yes
TRANS018859,CUST00311,2024-04-19,43850.91,Transfer,GBP,COUNTER3067,British Virgin Islands,Online,Business,Yes
TRANS018860,CUST00942,2024-11-17,5927.15,Transfer,JPY,COUNTER4065,Uruguay,Branch,Personal,No
TRANS018861,CUST00106,2024-04-20,81808.05,Transfer,USD,COUNTER9450,Cayman Islands,ATM,Business,Yes
TRANS018862,CUST00557,2024-02-09,99833.63,Debit,GBP,COUNTER5817,Lao People's Democratic Republic,ATM,Personal,Yes
TRANS018863,CUST00338,2024-11-02,7825.43,Transfer,JPY,COUNTER5080,Thailand,Branch,Business,No
TRANS018864,CUST00932,2024-04-12,36688.81,Credit,USD,COUNTER6123,Gibraltar,Online,Business,Yes
TRANS018865,CUST00018,2024-10-06,23221.15,Credit,JPY,COUNTER2343,Tajikistan,Online,Investment,Yes
TRANS018866,CUST00616,2024-03-31,24840.11,Credit,GBP,COUNTER5376,Andorra,Online,Investment,Yes
TRANS018867,CUST00615,2024-11-06,99651.34,Credit,JPY,COUNTER8610,France,ATM,Personal,Yes
TRANS018868,CUST00206,2024-01-07,41818.34,Debit,USD,COUNTER9319,Bolivia,ATM,Personal,Yes
TRANS018869,CUST00968,2024-04-11,11789.6,Transfer,USD,COUNTER3083,Palestinian Territory,Branch,Business,Yes
TRANS018870,CUST00455,2024-06-28,87886.06,Debit,EUR,COUNTER3330,Guadeloupe,Online,Personal,Yes
TRANS018871,CUST00914,2024-04-16,66955.14,Credit,JPY,COUNTER3963,Liberia,Branch,Personal,Yes
TRANS018872,CUST00588,2024-01-01,48358.8,Credit,JPY,COUNTER2868,South Georgia and the South Sandwich Islands,Online,Personal,Yes
TRANS018873,CUST00432,2024-04-07,87984.69,Credit,USD,COUNTER7136,Macao,Branch,Business,Yes
TRANS018874,CUST00449,2024-08-16,88941.64,Credit,GBP,COUNTER2453,Chad,Online,Personal,Yes
TRANS018875,CUST00602,2024-09-17,33447.89,Debit,GBP,COUNTER5876,Denmark,Branch,Business,Yes
TRANS018876,CUST00191,2024-04-01,28211.19,Transfer,GBP,COUNTER2709,Korea,ATM,Personal,Yes
TRANS018877,CUST00876,2024-02-21,81539.21,Transfer,GBP,COUNTER1037,Yemen,ATM,Investment,Yes
TRANS018878,CUST00226,2024-09-06,15846.28,Credit,EUR,COUNTER3689,Cuba,Online,Personal,Yes
TRANS018879,CUST00686,2024-06-13,12738.66,Credit,JPY,COUNTER9782,Lebanon,Branch,Business,Yes
TRANS018880,CUST00587,2024-06-11,18205.5,Credit,USD,COUNTER2715,Suriname,ATM,Investment,Yes
TRANS018881,CUST00579,2024-05-20,43470.31,Debit,JPY,COUNTER6976,Christmas Island,Online,Business,Yes
TRANS018882,CUST00384,2024-11-02,42337.67,Debit,USD,COUNTER4674,Congo,ATM,Business,Yes
TRANS018883,CUST00808,2024-11-15,37881.7,Credit,USD,COUNTER1799,Indonesia,ATM,Personal,Yes
TRANS018884,CUST00367,2024-09-23,25977.1,Credit,GBP,COUNTER4570,Madagascar,ATM,Investment,Yes
TRANS018885,CUST00747,2024-03-15,67334.67,Transfer,GBP,COUNTER8463,Saint Helena,Branch,Personal,Yes
TRANS018886,CUST00069,2024-09-30,49942.66,Credit,USD,COUNTER1297,Netherlands,ATM,Investment,Yes
TRANS018887,CUST00408,2024-09-11,94398.26,Debit,EUR,COUNTER7692,Benin,Branch,Investment,Yes
TRANS018888,CUST00248,2024-01-27,65424.69,Credit,EUR,COUNTER6864,Ghana,Online,Business,Yes
TRANS018889,CUST00535,2024-05-14,32258.62,Debit,USD,COUNTER6915,Brazil,Online,Personal,Yes
TRANS018890,CUST00687,2024-01-13,90543.93,Debit,GBP,COUNTER4481,Israel,ATM,Personal,Yes
TRANS018891,CUST00038,2024-06-24,57578.23,Credit,JPY,COUNTER4307,Angola,Online,Investment,Yes
TRANS018892,CUST00570,2024-05-31,72772.19,Transfer,JPY,COUNTER4963,Barbados,Online,Business,Yes
TRANS018893,CUST00816,2024-07-16,71561.92,Debit,EUR,COUNTER8096,Micronesia,Online,Business,Yes
TRANS018894,CUST00005,2024-09-22,79046.69,Credit,JPY,COUNTER1552,Brunei Darussalam,ATM,Personal,Yes
TRANS018895,CUST00749,2024-09-15,89735.61,Transfer,USD,COUNTER7958,Israel,ATM,Business,Yes
TRANS018896,CUST00665,2024-07-09,64291.56,Credit,JPY,COUNTER2027,Malaysia,Online,Personal,Yes
TRANS018897,CUST00535,2024-06-26,53544.4,Debit,JPY,COUNTER3635,San Marino,ATM,Personal,Yes
TRANS018898,CUST00825,2024-03-08,29982.78,Credit,EUR,COUNTER8590,Georgia,ATM,Business,Yes
TRANS018899,CUST00101,2024-12-05,37059.01,Debit,USD,COUNTER4445,Angola,ATM,Business,Yes
TRANS018900,CUST00490,2024-09-11,79485.2,Transfer,GBP,COUNTER1481,New Zealand,Online,Business,Yes
TRANS018901,CUST00387,2024-09-29,65143.51,Credit,JPY,COUNTER2629,Eritrea,ATM,Personal,Yes
TRANS018902,CUST00283,2024-06-07,19464.55,Credit,JPY,COUNTER9489,Martinique,ATM,Investment,Yes
TRANS018903,CUST00413,2024-05-27,2025.6,Credit,JPY,COUNTER4689,Mayotte,ATM,Personal,No
TRANS018904,CUST00007,2024-09-22,76142.27,Credit,GBP,COUNTER7915,Saint Lucia,Branch,Investment,Yes
TRANS018905,CUST00600,2024-11-28,71295.06,Transfer,JPY,COUNTER3093,Tanzania,Branch,Personal,Yes
TRANS018906,CUST00143,2024-02-02,6610.74,Credit,GBP,COUNTER1643,Eritrea,Online,Investment,No
TRANS018907,CUST00766,2024-07-23,82882.87,Debit,EUR,COUNTER2165,South Georgia and the South Sandwich Islands,Online,Investment,Yes
TRANS018908,CUST00468,2024-07-18,93772.16,Debit,JPY,COUNTER9383,Gibraltar,Branch,Personal,Yes
TRANS018909,CUST00767,2024-02-27,74874.19,Transfer,USD,COUNTER8788,Iran,Online,Personal,Yes
TRANS018910,CUST00135,2024-09-13,48418.43,Credit,GBP,COUNTER9166,Anguilla,Branch,Investment,Yes
TRANS018911,CUST00880,2024-11-22,37555.34,Transfer,USD,COUNTER5009,Ukraine,ATM,Investment,Yes
TRANS018912,CUST00816,2024-03-08,36415.01,Debit,USD,COUNTER8973,Hong Kong,Branch,Business,Yes
TRANS018913,CUST00948,2024-06-24,41719.38,Debit,EUR,COUNTER4291,United Kingdom,ATM,Investment,Yes
TRANS018914,CUST00976,2024-05-18,42170.64,Transfer,EUR,COUNTER7184,Pakistan,Online,Personal,Yes
TRANS018915,CUST00595,2024-01-17,75796.17,Transfer,JPY,COUNTER1016,Ireland,Branch,Investment,Yes
TRANS018916,CUST00361,2024-07-19,52386.58,Transfer,EUR,COUNTER3452,Chile,ATM,Investment,Yes
TRANS018917,CUST00397,2024-02-03,18611.06,Debit,GBP,COUNTER8769,Svalbard & Jan Mayen Islands,ATM,Business,Yes
TRANS018918,CUST00402,2024-08-15,11140.17,Credit,USD,COUNTER8056,Lesotho,Online,Personal,Yes
TRANS018919,CUST00319,2024-02-05,82926.46,Transfer,USD,COUNTER2801,Philippines,ATM,Personal,Yes
TRANS018920,CUST00207,2024-08-12,45717.25,Credit,EUR,COUNTER9467,Venezuela,Online,Business,Yes
TRANS018921,CUST00336,2024-11-16,65038.62,Transfer,USD,COUNTER1751,Malaysia,Online,Investment,Yes
TRANS018922,CUST00508,2024-11-23,12333.73,Transfer,EUR,COUNTER7262,Guatemala,Online,Investment,Yes
TRANS018923,CUST00226,2024-08-21,14103.49,Transfer,EUR,COUNTER6266,Mexico,Online,Personal,Yes
TRANS018924,CUST00911,2024-01-15,82766.06,Transfer,EUR,COUNTER8136,Palestinian Territory,Online,Business,Yes
TRANS018925,CUST00157,2024-03-10,96935.08,Debit,EUR,COUNTER8064,Bahrain,Branch,Business,Yes
TRANS018926,CUST00231,2024-03-14,96128.26,Transfer,GBP,COUNTER7390,South Africa,ATM,Business,Yes
TRANS018927,CUST00656,2024-06-17,86570.19,Transfer,GBP,COUNTER1617,Luxembourg,Branch,Personal,Yes
TRANS018928,CUST00806,2024-08-10,74100.73,Debit,GBP,COUNTER5428,Panama,Branch,Investment,Yes
TRANS018929,CUST00469,2024-09-22,79216.72,Debit,USD,COUNTER3572,Uganda,Online,Personal,Yes
TRANS018930,CUST00567,2024-02-05,69220.58,Transfer,EUR,COUNTER7689,Guernsey,Branch,Business,Yes
TRANS018931,CUST00159,2024-07-16,29409.33,Debit,USD,COUNTER9659,Korea,Branch,Personal,Yes
TRANS018932,CUST00141,2024-07-16,3720.73,Transfer,GBP,COUNTER3644,Kazakhstan,Branch,Personal,No
TRANS018933,CUST00671,2024-10-19,21430.05,Transfer,USD,COUNTER9202,Kenya,ATM,Investment,Yes
TRANS018934,CUST00023,2024-09-12,1978.18,Credit,GBP,COUNTER5925,Svalbard & Jan Mayen Islands,ATM,Investment,No
TRANS018935,CUST00395,2024-09-17,90122.81,Transfer,GBP,COUNTER8525,Saint Pierre and Miquelon,Online,Investment,Yes
TRANS018936,CUST00495,2024-01-24,41465.86,Transfer,USD,COUNTER5017,Congo,ATM,Investment,Yes
TRANS018937,CUST00514,2024-10-20,60056.57,Debit,GBP,COUNTER4837,Malaysia,Online,Investment,Yes
TRANS018938,CUST00247,2024-10-30,43304.05,Transfer,GBP,COUNTER6383,Congo,Branch,Business,Yes
TRANS018939,CUST00396,2024-07-05,24113.76,Debit,GBP,COUNTER4819,Philippines,Branch,Personal,Yes
TRANS018940,CUST00885,2024-05-02,62942.37,Credit,USD,COUNTER4117,Tanzania,ATM,Business,Yes
TRANS018941,CUST00596,2024-07-04,89679.81,Transfer,USD,COUNTER7419,Georgia,Branch,Investment,Yes
TRANS018942,CUST00781,2024-09-16,71111.54,Credit,JPY,COUNTER6294,Maldives,Online,Personal,Yes
TRANS018943,CUST00363,2024-01-19,10075.08,Transfer,EUR,COUNTER1967,Lesotho,ATM,Business,Yes
TRANS018944,CUST00414,2024-04-12,31391.43,Credit,JPY,COUNTER3523,Kuwait,Branch,Investment,Yes
TRANS018945,CUST00871,2024-02-05,89565.39,Transfer,JPY,COUNTER8692,Niger,Branch,Personal,Yes
TRANS018946,CUST00897,2024-11-04,52325.23,Debit,EUR,COUNTER9007,Solomon Islands,Branch,Personal,Yes
TRANS018947,CUST00739,2024-09-13,33890.77,Debit,EUR,COUNTER5717,Saudi Arabia,ATM,Personal,Yes
TRANS018948,CUST00425,2024-05-11,74565.14,Transfer,JPY,COUNTER8410,Switzerland,Branch,Investment,Yes
TRANS018949,CUST00143,2024-01-25,34704.15,Credit,USD,COUNTER5760,Serbia,Online,Investment,Yes
TRANS018950,CUST00902,2024-03-09,7805.75,Credit,USD,COUNTER1835,Russian Federation,Online,Business,No
TRANS018951,CUST00667,2024-11-05,12781.75,Transfer,USD,COUNTER9743,Yemen,Branch,Investment,Yes
TRANS018952,CUST00689,2024-10-18,30068.8,Debit,USD,COUNTER1786,Czech Republic,ATM,Business,Yes
TRANS018953,CUST00353,2024-06-26,14021.34,Transfer,EUR,COUNTER5077,Portugal,ATM,Personal,Yes
TRANS018954,CUST00573,2024-06-08,23790.33,Debit,EUR,COUNTER8413,San Marino,Branch,Business,Yes
TRANS018955,CUST00533,2024-07-26,69829.69,Credit,GBP,COUNTER9738,Mongolia,Branch,Business,Yes
TRANS018956,CUST00775,2024-05-25,36531.81,Transfer,GBP,COUNTER8001,Bosnia and Herzegovina,ATM,Investment,Yes
TRANS018957,CUST00691,2024-06-03,71500.5,Credit,JPY,COUNTER3914,Saint Martin,ATM,Personal,Yes
TRANS018958,CUST00497,2024-06-27,16535.67,Debit,USD,COUNTER5985,El Salvador,ATM,Investment,Yes
TRANS018959,CUST00238,2024-09-23,59900.16,Debit,EUR,COUNTER7429,Uzbekistan,Online,Personal,Yes
TRANS018960,CUST00974,2024-11-24,82925.69,Debit,EUR,COUNTER5888,Turks and Caicos Islands,Branch,Personal,Yes
TRANS018961,CUST00496,2024-03-27,60068.52,Credit,EUR,COUNTER4589,Bolivia,Branch,Personal,Yes
TRANS018962,CUST00335,2024-01-05,39637.45,Transfer,JPY,COUNTER2672,Norfolk Island,Branch,Business,Yes
TRANS018963,CUST00568,2024-09-22,8938.69,Credit,JPY,COUNTER6754,Solomon Islands,ATM,Investment,No
TRANS018964,CUST00045,2024-03-11,45653.64,Transfer,USD,COUNTER5277,Vietnam,ATM,Personal,Yes
TRANS018965,CUST00817,2024-07-21,44517.29,Transfer,USD,COUNTER2723,Angola,ATM,Business,Yes
TRANS018966,CUST00853,2024-01-12,91776.98,Credit,GBP,COUNTER6161,Samoa,ATM,Personal,Yes
TRANS018967,CUST00710,2024-08-14,13321.55,Debit,USD,COUNTER7973,Honduras,Branch,Investment,Yes
TRANS018968,CUST00857,2024-10-22,31066.93,Transfer,USD,COUNTER4729,Kenya,Branch,Business,Yes
TRANS018969,CUST00847,2024-01-18,79013.1,Debit,USD,COUNTER7591,Antigua and Barbuda,ATM,Business,Yes
